county,state,fips,cases,deaths,population,casespc,deathspc,cty,county_name,cty_pop2000,cz,cz_name,cz_pop2000,statename,state_id,stateabbrv,csa,csa_name,cbsa,cbsa_name,intersects_msa,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,brfss_mia,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,tuition,gradrate_r,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20,summer_tmmx,summer_rmax,winter_tmmx,winter_rmax,pm25,bmdeaths,bmcruderate,pm25_mia
Pottawatomie,Oklahoma,40125,2587,202,1236095,209.28812,16.341785,40125,Pottawatomie,65521,33803,Oklahoma City,1154246,Oklahoma,40,OK,416,"Oklahoma City-Shawnee, OK",43060,"Shawnee, OK",1,.34529915,.27976191,.20873787,.12987013,.29217392,.30204082,.29499999,.24832214,.55555558,.67786562,.80097085,.79870129,0,20.630297,10357.48,1.2980635,.16423628,.12081505,.14925531,-.38641757,80.31472125331941,79.9658994032396,64.0238704177323,78.6871270247229,61.8229854689564,76.67999982833859,.040137447,.037090521,.042334009,.024333406,.39746851,.14610197,.078149997,.52806997,-.5367835040220286,67.097572,2.8708353,2.3564963,.044115201,.1861366,.29120997,.5937463,.14390908,1.0912532,.0359884617145648,.0359731994322431,83.180336,.33967683,29768.861,80646.5,4.601865243737639,16.76140241039286,1.6539412,.020433212,15.5,8678.707,.1118804,45.79324,.21561061,.0057844049,1816.7461,.014017818,0,306.91092,86.793625,284.78815,85.724625,8.1597729,13542,1095.5,0
Pushmataha,Oklahoma,40127,48,0,205418,23.366989,0,40127,Pushmataha,11667,34002,Idabel,97397,Oklahoma,40,OK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.592375,12739.42,1.7294124,.20533116,.12123643,.13670142,-2.2869234,83.7043609473065,71.4859437751004,56.2248995983936,70.281124497992,46.031746031746,169.409999847412,.0037173093,.002663176,.0031786235,.0050929668,.36557889,.23158541,.075110003,.43142,-1.744398668555179,68.595184,.74569297,1.6370962,.059932943,-.0090036523,.15649532,.50665629,.09223187,.53998458,.0131139110311134,.0239136024685009,8.3496017,.35845771,25882.072,56785.8,5.213678672602186,14.30841764467827,-4.9482532,.0036798394,12.4,,,51.095654,.21693492,.0039427443,1384.9232,.011158925,0,306.7186,91.467026,285.49451,88.723213,7.967906,2963,1442.4,0
Roger Mills,Oklahoma,40129,0,0,63522,0,0,40129,Roger Mills,3436,33801,Elk City,60885,Oklahoma,40,OK,,,,,0,.36363637,.18518518,.33333334,0,.31818181,.40000001,.25,.40000001,.54545456,.7037037,.58333331,.60000002,0,24.245472,12927.91,-2.0459635,.093732633,.08525534,.092638165,-2.3774917,86.98420480933081,59.70149253731339,52.2388059701493,67.1641791044776,43.9024390243902,105.379999876022,0,0,0,0,.35209739,.16318116,.091260001,.58579999,1.656704129090547,90.977882,.2910361,2.6484284,.023704519,-.2840175,-.18323587,.60901165,.020183487,.69848663,.0130966239813737,.0206635622817229,3.0090885,.50068122,33072.805,51987,10.13992297817715,9.644929396662388,-3.1018479,-.025926301,15.8,,,,.12380952,.00087310828,2517.7236,.014204756,0,306.74945,84.054237,283.94299,86.55854,5.8634219,687,1081.5,0
Rogers,Oklahoma,40131,3176,190,1487197,213.55611,12.775712,40131,Rogers,70641,30402,Tulsa,921246,Oklahoma,40,OK,538,"Tulsa-Muskogee-Bartlesville, OK",46140,"Tulsa, OK",1,.34316355,.25570777,.23616236,.15298508,.32957748,.27934271,.23371647,.21132076,.5147453,.71136361,.7712177,.83582091,0,17.344263,10019.59,1.3866743,.1793346,.13454065,.12771548,-.6748457,77.93596983208219,77.970297029703,69.6782178217822,73.2673267326733,59.46843853820599,87.44999980926509,.072298169,.066226609,.07415472,.030589452,.33768371,.086117052,.071630001,.58838999,-.4822750392815003,46.897694,.71346664,1.8317974,.030443003,.52125508,.648359,.65709621,.17446119,1.2839569,.0518537393298509,.0405005591653572,104.66158,.26310164,35804.078,125435.3,4.28086794591531,17.21798234960732,-1.929449,-.0056792251,16.9,1649,-.27577543,50.315815,.14755259,.0031034816,1428.6387,.0123593,0,306.21307,87.84417,283.24664,84.998329,9.9062281,12640,849.90002,0
Seminole,Oklahoma,40133,818,88,451954,180.99187,19.471008,40133,Seminole,24894,33803,Oklahoma City,1154246,Oklahoma,40,OK,,,,,1,.42763159,.27710843,.14285715,.17647059,.27586207,.35365853,.39393941,.18181819,.58552629,.66265059,.77142859,.7352941,0,23.823685,10099.81,1.9730661,.15790349,.12647928,.17772847,-1.1950742,82.1173326351397,76.38297872340431,53.82978723404261,68.5106382978723,60.19736842105259,83.0699999332428,.023273122,.020741582,.021729518,.047572546,.38757649,.20780236,.058350001,.45598999,-1.015331278143562,61.532898,5.5234194,2.2174017,.047663726,-.093873985,-.0067095067,.54622459,.154375,1.0203261,.029685868080662,.0337832409415924,39.357315,.40697032,27269.52,52386.9,5.341787338014597,14.52796346273614,-12.862303,.030420406,12.1,945,-.17371278,44.854301,.23505434,.0068691252,1724.5001,.012206824,0,307.11069,87.123711,284.91708,85.822685,8.3039188,6032,1334.6,0
Sequoyah,Oklahoma,40135,709,156,735441,96.404739,21.211763,40135,Sequoyah,38972,30100,Fort Smith,332832,Oklahoma,40,OK,,,22900,"Fort Smith, AR-OK",1,.36622807,.22408026,.18867925,.25581396,.33640552,.2979452,.25961539,.29268292,.58021981,.68896323,.7735849,.77906978,0,23.833302,11035.56,1.8862027,.20637153,.1431544,.12035867,-2.2965271,79.629382269868,57.9626972740316,66.4275466284075,54.519368723099,50.3267973856209,88.0099999904633,.0037394061,.0032419735,.0023932778,.015214355,.3535274,.19802316,.063259996,.51046997,-1.955991715784559,45.660988,1.8346505,2.0347941,.049275529,.26742333,.43989488,.5757432,.18419066,.74925584,.0254798316740224,.0241968592835882,57.837769,.30858269,25685.631,79713.39999999999,4.855326502900877,15.76335020367856,2.1804407,-.0095805386,10.9,,,47.59687,.20594059,.0078261318,1403.6892,.009262423,0,306.28308,87.284958,284.19327,83.512451,9.0188179,8167,1110.5,0
Stephens,Oklahoma,40137,1328,60,791698,167.74072,7.5786476,40137,Stephens,43182,33601,Lawton,171610,Oklahoma,40,OK,,,20340,"Duncan, OK",1,.34736842,.17647059,.16806723,.13402061,.29347825,.30000001,.31896552,.22680412,.53684211,.65416664,.77310926,.85567009,0,19.545012,10020.95,.73455167,.18078449,.11567952,.11741437,-.67351687,84.525413015799,82.30403800475059,56.29453681710209,76.8408551068884,54.2314335060449,75.47999978065489,.03375788,.02589722,.040226199,.074065454,.39782012,.14579606,.07999,.55729002,.2477591352929619,83.421333,2.1675699,3.9576676,.035852265,-.0054584397,-.0038678653,.56104094,.12821233,1.7993609,.0208420175072947,.0218609605854291,49.404846,.46295002,32439.912,72648.5,4.506471654154801,16.09159979290707,-4.0970635,.019966165,16.6,,,52.558556,.1820064,.0037747209,1496.3,.010300528,0,307.42709,87.327263,285.5116,87.409142,7.9364166,10278,1298.2,0
Texas,Oklahoma,40139,19409,136,365832,5305.4409,37.175533,40139,Texas,20107,31006,Guymon,29937,Oklahoma,40,OK,,,25100,"Guymon, OK",0,.29487181,.1724138,.16666667,.18518518,.1594203,.25882354,.31707317,.2962963,.65384614,.66666669,.80952382,.85185188,0,28.10948,9079.370000000001,-.16143127,.16194983,.093931697,.11469659,-1.2982149,81.6167060642526,75.4807692307692,59.6153846153846,73.55769230769231,47.8260869565217,90.5699999332428,.0053976211,.0048639262,.0027082239,.035203971,.35540581,.14088665,.074419998,.59288001,.5217268044357833,82.831848,.56696671,29.855274,.027419202,.13425848,.21835749,.67168254,.16642351,16.939375,.0097975829313175,.0197443676331626,9.870121,.60133433,29304.627,89977.5,5.258189321640444,16.30211503740005,-3.9472885,-.010306027,17.700001,1470,-.14005014,54.700626,.13096519,.0076590241,1752.421,.016299872,0,306.83408,81.499886,283.49277,83.003563,5.7870493,2696,737,0
Tillman,Oklahoma,40141,625,20,149474,418.13293,13.380254,40141,Tillman,9287,33603,Frederick,9287,Oklahoma,40,OK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.725885,12285.5,.85351533,.25953329,.082929097,.096750818,-1.5719433,82.4393034847557,77.0408163265306,57.1428571428571,71.9387755102041,54.6218487394958,140.389999866486,.010732061,.0021363725,.022126727,.020402681,.3101843,.2187465,.054570001,.44883999,-.3381306921369553,96.952728,8.9156885,17.669861,.0411033,-.25092757,-.23626144,.51574361,.1498708,4.2532573,.01249057822763,.0180898029503607,10.650652,.53758949,29047.123,38790.3,6.161290322580646,13.83191593352884,-10.780435,.021308038,12.5,,,48.416447,.19069344,.006245289,1733.725,.010872408,0,308.57657,84.914894,286.01868,85.185089,6.5778356,2028,1356.8,0
Tulsa,Oklahoma,40143,35818,1846,10667559,335.76566,17.304802,40143,Tulsa,563299,30402,Tulsa,921246,Oklahoma,40,OK,538,"Tulsa-Muskogee-Bartlesville, OK",46140,"Tulsa, OK",1,.29139072,.23595136,.16789298,.12423738,.27175781,.24465558,.22764787,.18668184,.58773088,.71128607,.80173564,.85603541,0,21.764872,9816.190000000001,.67726511,.16813503,.10645898,.13387132,-.20973805,81.6825225455767,83.5838845460012,65.0631389055923,76.7288033674083,59.7638011535293,65.20999979972839,.10940972,.084111683,.13015066,.17301865,.52377844,.11612798,.16016001,.47891,.2167334711885139,56.912224,10.844862,5.967701,.033477731,.19699825,.21461026,.67124754,.11587205,5.3665991,.0359152066664418,.040435008760889,987.72363,.32595268,38679.605,115971,4.693489054208462,17.70565883054385,-7.9401298,.022721922,26.9,6153.1416,-.031415917,43.405354,.24127297,.010006671,2279.5562,.019061625,0,306.58099,86.350471,283.66547,83.286316,10.474361,97529,914.29999,0
Wagoner,Oklahoma,40145,6781,742,1228325,552.05261,60.407467,40145,Wagoner,57491,30402,Tulsa,921246,Oklahoma,40,OK,538,"Tulsa-Muskogee-Bartlesville, OK",46140,"Tulsa, OK",1,.32914573,.23880596,.19211823,.11538462,.29319373,.32151899,.31282052,.20975609,.52512562,.66253102,.76354682,.85167462,0,20.567696,10503.96,1.5129912,.20659438,.11388279,.1338121,-.41912118,79.9972432345472,82.6649417852523,64.6830530401035,76.9728331177232,60.4790419161677,82.98999977111821,.068145752,.069119051,.074706435,.038641416,.3479448,.089092091,.050519999,.56220001,-1.451498513756774,28.204414,3.713625,2.4995217,.0297508,.37534988,.58537537,.65731508,.16072929,1.8472457,.0742203127446035,.0571567723643701,102.13107,.21191268,33401.426,119703.4,4.3112125437633,16.187671875,-10.512134,.021218972,15.4,,,46.785164,.16000509,.0036104785,881.39838,.0057933778,0,306.59564,87.419502,283.86176,84.22831,9.9415178,9041,736,0
Washington,Oklahoma,40147,13215,1121,905204,1459.892,123.83949,40147,Washington,48996,29403,Bartlesville,145981,Oklahoma,40,OK,538,"Tulsa-Muskogee-Bartlesville, OK",12780,"Bartlesville, OK",0,.34974092,.18895349,.17575757,.083333336,.27055702,.26283988,.2012987,.17977528,.58139533,.68587899,.80722892,.84530389,0,19.760349,8509.290000000001,1.1731348,.17525779,.11775019,.13862464,.57622433,79.83032568644779,84.65116279069768,71.5116279069768,82.2093023255814,66.6101694915254,35.289999961853,.080120035,.067894571,.09823893,.041765023,.4395541,.11900467,.082589999,.48855001,1.438392638786739,77.236916,2.4593844,2.6389909,.031598751,.018352628,-.036515769,.58695596,.17120239,1.9552616,.0235529430973957,.0279002367540207,117.54827,.50463122,40235.949,83979,4.583472920156336,17.34419877163596,-4.5995793,.020782225,25.799999,9200,.0063984413,47.233276,.19489597,.0075717377,1485.2286,.013104209,0,306.36679,88.729568,282.93524,86.379959,9.4163847,10561,1166.7,0
Washita,Oklahoma,40149,26,0,206897,12.56664,0,40149,Washita,11508,33801,Elk City,60885,Oklahoma,40,OK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.641312,11114.5,-.067086913,.18823172,.078201644,.11509499,-1.6716326,80.8513448287119,75.3926701570681,59.6858638743455,67.5392670157068,50,117.299999952316,.0024099399,.0028211069,.0022355306,.015194624,.3337127,.15500222,.052730002,.54762,.1073096593018273,84.558571,.43448037,4.4838371,.02868296,-.16596608,-.12412762,.59085304,.080087006,1.590198,.0260688216892596,.0292839763642683,11.469623,.46445099,31415.047,53053.4,4.815309301290609,15.57846016911438,-6.6274719,.016122961,15.1,,,59.230305,.16391276,.0011298453,2315.3569,.014966177,0,307.56265,84.474098,284.20691,85.449959,6.1111946,2527,1221.4,0
Woods,Oklahoma,40151,129,0,159733,80.759766,0,40151,Woods,9089,30502,Enid,102415,Oklahoma,40,OK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.049582,7536,2.3170033,.21912125,.14390677,.12880351,-.95133519,77.305017845216,75.5395683453237,69.7841726618705,76.2589928057554,51.6129032258064,94.66999983787539,.008840193,.0074458155,.010268767,.017816298,.26678339,.1496843,.05466,.66874999,1.739465662404167,74.551651,2.3324897,2.4205084,.026925623,-.16790259,-.13600156,.5852856,.040112596,.86918247,.0139729343162064,.0137528881065024,7.0645432,.71820879,31716.635,61717.9,5.723577235772358,14.00670731707317,9.5415916,-.0037527722,23.700001,1584,-.072358511,56.274578,.17210349,.0041808779,2157.4207,.020715261,0,307.55057,86.889702,283.09045,90.046722,6.6729364,2026,1268.4,0
Woodward,Oklahoma,40153,93,0,356219,26.107534,0,40153,Woodward,18486,30501,Woodward,26123,Oklahoma,40,OK,,,49260,"Woodward, OK",0,.234375,.16071428,.17857143,.05882353,.18032786,.3888889,.11111111,.41176471,.46875,.73214287,.8214286,.94117647,0,24.44249,8868.16,.37472782,.15568373,.11652827,.11974144,.024455205,81.2824535414593,86.17363344051449,63.98713826366559,82.6366559485531,68.54460093896709,94.3099999427795,.016810119,.011231986,.026890874,.043864951,.36114049,.12485857,.083949998,.60632998,-.3839711954331065,77.658768,1.0927188,4.846911,.029282577,-.12686567,-.081478454,.62764251,.062847674,2.5208266,.0170399221032132,.0190414367629557,14.880456,.56277329,30999.443,81446.3,4.83451536643026,14.57512477016023,2.3538518,.02705778,15.2,,,54.826775,.17146486,.005950449,1497.3651,.018041439,0,306.94717,85.296402,283.32123,88.742569,6.3812938,3420,960.09998,0
Baker,Oregon,41001,28,0,292150,9.5841179,0,41001,Baker,16741,39201,La Grande,41271,Oregon,41,OR,,,,,0,.33333334,.15254237,.045454547,.083333336,.19642857,.31666666,.14285715,.41666666,.64999998,.80000001,.86363637,.91666669,0,20.169436,7159.08,1.8161213,.1730489,.14526327,.14025272,.29889798,81.41221691761,85.77586206896549,68.9655172413793,79.7413793103448,63.3333333333333,49.6899999380112,.010997871,.0036192033,.009546997,.0066962033,.36505982,.14692956,.058019999,.56873,.684281790587449,33.319397,.22101428,2.3415568,.085347533,.037622411,.095786013,.55565661,.094536252,1.8159012,.012544053521295,.0201302192222687,5.4564409,.67783201,31021.107,112905.1,6.471085120207928,17.57316439246264,5.6025724,-.020717053,16.4,,,51.524666,.2044629,.0061525595,1932.9503,.026651271,0,299.52045,66.54084,275.41678,91.002411,3.9927483,3708,1269.2,0
Benton,Oregon,41003,2312,252,1500583,154.07346,16.793472,41003,Benton,78153,38901,Eugene,936387,Oregon,41,OR,440,"Portland-Vancouver-Salem, OR-WA",18700,"Corvallis, OR",1,.23920266,.1150685,.060185187,.053030305,.23208191,.19889502,.18309858,.13409962,.79272729,.84637684,.87804878,.94140625,0,17.586756,6575.38,1.0563805,.19095434,.12416501,.11513586,.88118035,82.1310631932825,90.63097514340342,66.9216061185468,81.26195028680689,73.4309623430962,33.7699999809265,.11329703,.1187088,.10632535,.041396763,.37541839,.14562312,.11816,.49362999,1.138195212998008,22.627411,.81506789,4.6639285,.044799004,.14575362,.26611337,.63556468,.16612786,7.6247873,.0416234821439996,.0477396900950699,115.5321,.51613796,36126.762,226343.4,5.87148903424394,21.98640823393613,4.9573002,-.012391473,47.400002,2694,.21221727,43.407993,.16427153,.0070911306,1792.6593,.028970107,0,299.03107,88.288086,281.84412,97.141685,4.3857222,9330,621.79999,0
Clackamas,Oregon,41005,13033,422,6639723,196.28831,6.3556867,41005,Clackamas,338391,38801,Portland,1842889,Oregon,41,OR,440,"Portland-Vancouver-Salem, OR-WA",38900,"Portland-Vancouver-Hillsboro, OR-WA",1,.25755996,.19175109,.12814896,.092811644,.23721436,.25375375,.21153846,.17504655,.72350228,.81810832,.87279153,.91969407,0,15.499239,7106.5,1.0819584,.14843558,.13242763,.13984804,.66341645,76.80722537413411,89.2247043363995,70.3679369250985,83.9027595269382,66.2962962962963,36.1699999570847,.060515627,.038733229,.082701974,.039496657,.4141143,.06555523,.18657,.51463002,.0212113029235306,27.113899,.60758114,4.948122,.052540157,.39877811,.53755623,.68628347,.13361195,7.1219387,.0598745238496296,.052430472441643,181.13474,.24164914,47038.359,265267,6.147124210343707,22.0872625297428,-2.2684479,.0016282155,28.4,1557.1737,-.12686819,48.537266,.16125427,.0077118538,2199.1465,.025596034,0,296.30423,80.489304,279.53809,92.679832,5.2866702,52669,793.20001,0
Clatsop,Oregon,41007,1205,0,659942,182.5918,0,41007,Clatsop,35630,38700,Longview,220580,Oregon,41,OR,,,11820,"Astoria, OR",1,.34645671,.21359223,.34545454,0,.31666666,.25,.2037037,.26666668,.703125,.86792451,.78181821,.9130435,0,21.233416,8488.059999999999,1.1828833,.16808875,.12030283,.14184335,.23506974,80.16472446956671,86.9936034115139,69.29637526652451,80.5970149253731,64.0326975476839,65.5599999427795,.018575177,.020890499,.017548941,.035464082,.37554669,.13207871,.085330002,.59022999,.4955723316048162,23.713163,.43783328,4.4821782,.057724297,.096678875,.22392596,.6363349,.088137239,4.2351952,.0291888857704182,.0263541959023295,43.07156,.50820291,35700.289,191152.2,5.762026408735336,18.86433278418452,.12380099,-.00058885099,19.1,1755,-.24891983,46.213936,.226199,.0084760031,2214.468,.028985627,0,294.40292,90.764503,281.56982,96.273094,3.2652545,6906,1046.5,0
Columbia,Oregon,41009,808,0,857630,94.21312,0,41009,Columbia,43560,38801,Portland,1842889,Oregon,41,OR,440,"Portland-Vancouver-Salem, OR-WA",38900,"Portland-Vancouver-Hillsboro, OR-WA",1,.25,.28025478,.23931624,.07692308,.33070865,.3116883,.37168142,.37142858,.73282444,.77707005,.82051283,.90476191,0,16.42988,7643.2,.72180313,.16448538,.11160532,.13330598,.1106703,76.38495656123619,83.8961038961039,64.41558441558441,81.03896103896101,66.6666666666667,46.7399998903275,.017624531,.012777643,.025966754,.007896062,.26108462,.090505071,.052540001,.62923998,-.2076617853411186,23.514692,.22268137,2.5091827,.077165768,.2220165,.41622588,.64837295,.22132374,1.7906336,.0478650137741047,.0341597796143251,66.329575,.31901547,37406.969,200883.1,6.046283023466349,18.78484631879914,-9.830864,.00023880909,14,,,47.443188,.16672592,.0048438935,3431.6372,.035348874,0,297.16074,86.708099,280.84341,96.553284,4.1901007,7368,859.09998,0
Coos,Oregon,41011,1016,0,1134033,89.591751,0,41011,Coos,62779,36902,Roseburg,163178,Oregon,41,OR,,,18300,"Coos Bay, OR",0,.31295845,.21983914,.096296296,.13793103,.29545453,.26890758,.27480915,.14942528,.73958331,.80736542,.88095236,.954023,0,19.341923,7399.35,1.5463767,.18786463,.12592921,.13706926,.31820753,85.30661568784809,86.7518493611298,64.9630127774042,77.6059179556153,70.0205338809035,63.3099999427795,.019457221,.019261507,.020689754,.0095350519,.41787159,.15043716,.096840002,.57416999,-.0374417480021503,25.384283,.2691983,3.3976331,.0845773,-.01979796,-.015216155,.54287112,.080200106,2.6569395,.0343586231064528,.0234791889007471,39.225105,.49361324,33100.121,131833.7,5.934699223500795,20.46349518196277,-3.7221978,-.0057949503,15,1795,-.19374898,44.230431,.2323025,.0084423134,3027.0935,.03042512,0,295.71445,87.281326,284.17548,95.634415,2.8421836,15407,1358.6,0
Crook,Oregon,41013,100,0,373971,26.740042,0,41013,Crook,19182,39203,Bend,153558,Oregon,41,OR,140,"Bend-Redmond-Prineville, OR",39260,"Prineville, OR",1,.25,.1923077,.2,0,.24324325,.2857143,.13333334,.35714287,.64999998,.88461536,.93333334,.78571427,0,21.631866,6910.48,1.2401626,.16494517,.14480764,.12166106,.079561464,79.07905625463709,88.51540616246501,63.0252100840336,78.1512605042017,59.6638655462185,40.7299998998642,.0055278838,.0031303733,.0073044831,.010266906,.3333565,.11288526,.083350003,.64458001,-.2035854538560192,27.385048,.031279325,5.6407051,.0847032,.46528149,.5139057,.59404868,.21569839,3.3208218,.0459284746116151,.0315921176102596,6.4382486,.55427891,31767.434,133300,9.660032626427407,20.1231647634584,-3.8361521,-.011602708,12.6,,,47.630779,.16449305,.0069335834,2108.9932,.020666121,0,299.5351,80.72963,277.56323,92.203209,3.3379967,3808,1018.3,0
Curry,Oregon,41015,235,0,398702,58.941265,0,41015,Curry,21137,36901,Crescent City,48644,Oregon,41,OR,,,15060,"Brookings, OR",0,.25,.1641791,.052631579,.043478262,.26415095,.21538462,.35294119,.27272728,.73584908,.82089549,.89473683,.86956519,0,21.211555,7049.45,1.0822434,.17655541,.11238077,.1391653,.24929115,75.4586910661628,85.5614973262032,68.6274509803922,83.6007130124777,62.111801242236,44.7599999904633,.012460792,.011128755,.012879725,.0048345602,.40023589,.12238835,.10341,.60714,-.16228626121816,19.401997,.14666225,3.6003218,.071639419,.24393833,.25187427,.49265248,.069540158,3.6807492,.038368737285329,.0310829351374367,12.988341,.64009929,38195.055,197284,6.229382205143364,19.24357079515223,-4.8888755,.011044862,16.4,,,44.77739,.21747865,.0074277334,2122.0571,.018400043,0,297.56079,82.388008,284.00308,92.38546,2.7795789,6425,1611.5,0
Deschutes,Oregon,41017,5011,0,2663011,188.17046,0,41017,Deschutes,115367,39203,Bend,153558,Oregon,41,OR,140,"Bend-Redmond-Prineville, OR",13460,"Bend-Redmond, OR",1,.22886598,.16142857,.12680115,.048913043,.20995671,.17732558,.18181819,.10192838,.71559632,.84867394,.91489363,.94632769,0,19.946722,7090.109999999999,.25436151,.16259977,.11071946,.11520945,.82324785,81.1041006193302,88.6346300533944,67.8108314263921,83.9816933638444,70.2619414483821,32.0699999332428,.04183631,.031351063,.050096605,.015467859,.45240441,.092912294,.11856,.55791003,.5742473701224817,26.87077,.1794274,3.7307029,.064654633,.85650605,1.0266612,.6529063,.10808193,2.7642221,.0791300805256269,.0418490556224917,38.224358,.45784473,39875.121,198350.4,5.987593010229758,21.65714610832954,-2.4705131,.010487468,25,2169,-.26526272,45.942726,.18548387,.010878327,2645.0679,.031094735,0,298.52866,81.099876,277.31262,92.487793,4.1383085,20803,781.20001,0
